zip,city,day_0,time_0,day_1,time_1,day_2,time_2,publicHolidayCode
36399,FREIENSTEINAU-RADMÜH ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
36399,FREIENSTEINAU-HOLZMÜHL ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
36399,FREIENSTEINAU-WEIDENAU ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
36399,FREIENSTEINAU-SALZ ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
36404,VACHA ,Mittwoch,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36404,Sünna ,Mittwoch,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36414,PERDSDORF ,Mittwoch,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36414,Unterbreizbach ,Mittwoch,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36419,GEISA ,Mittwoch,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36419,GEISA-BORSCH ,Mittwoch,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36433,MOORGRUND ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36433,BAD SALZUNGEN ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36433,IMMELBORN ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36433,BAD SALZUNGEN-LANGENFELS ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36433,LEIMBACH BEI BAD SALZUNGEN ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36448,BAD LIEBENSTEIN- BAIRODA ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36448,BAD LIEBENSTEIN ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36448,SCHWEINA ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36456,BARCHFELD ,Dienstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
36460,MERKERS-KIESELBACH ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
36460,DORNDORF-RHÖN ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
36466,DERMBACH ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
36469,TIEFENORT ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37036,WAAKE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37039,GÖTTINGEN-HETTJERHAU ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37073,GÖTTINGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37075,GÖTT.-HERBERHAUSEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37075,GÖTTINGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37075,GÖTTINGEN-WEENDE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37077,GÖTT.-NIKOLAUSBERG ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37077,GÖTTINGEN-ROHRINGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37077,GÖTTINGEN-WEENDE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTT.-GR.ELLERSHAUSE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTTING.-HETJERSHAUS ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTTINGEN-ELLIEHAUSE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTTINGEN-ESEBECK ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTTINGEN-GRONE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTTINGEN-HOLTENSEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTTINGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37079,GÖTTINGEN-HAGENBERG ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37081,GÖTTINGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37081,GÖTTINGEN-GRONE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37081,GÖTTINGEN-LEINEBERG ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37081,GÖTTINGEN-EGELSBERG ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37083,GÖTTINGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37085,GÖTTINGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37085,GÖTTINGEN-GEISMAR ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37115,DUDERSTADT ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37120,BOVENDEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37120,BOVENDEN-EDDIGEHSN. ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37120,BOVENDEN-EMMENHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37120,BOVENDEN-HARSTE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37120,BOVENDEN-LENGLERN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37120,BOVENDEN-RAUSCHENWASSER ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37120,BOVENDEN-SPANBECK ,Mittwoch,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37124,ROSDORF ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37124,ROSDORF-DAHLENRODE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37124,ROSDORF-DRANFELD ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37124,ROSDORF-KLEINWIERSHA ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37124,ROSDORF-MENGERSHSN. ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37124,ROSDORF-OBERNJESA ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37124,ROSDORF-SETMARSHAUSE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37124,ROSDORF-SIEBOLDHAUSE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37124,ROSDORF-VOLKERODE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37124,ROSDORF-ATZENHAUSEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37124,ROSDORF-LEMSHAUSEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37127,DRANSFELD ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,DRANSFELD-BÜHREN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,DRANSFELD-ELLERSHAUS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,DRANSFELD-JÜNDE ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,DRANSFELD-OSSENFELD ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,DRANSFELD-VARLOSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,DRANSFELD-VARMISSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,IMBSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,LÖWENHAGEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,SCHEDEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,SETTMARSHAUSEN ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
37127,DRANSFELD-BÖRDEL ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,NIEMETAL-ELLERSHAUSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37127,JÜHNDE-BARLISSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37130,GLEICHEN-BENNIEHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-BEIENRODE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-BREMKE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-DIEMARDEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-GELLIEHSN. ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-GR. LENGDEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-KL.LENGDEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-REINHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-WEIßENBORN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-REINHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-BISCHHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-WÖLLMARSHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37130,GLEICHEN-RITTMARSHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-LUDOLFSHAU ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-NIEDERNJES ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-RECKERSHAU ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-REIFFENHAU ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-MOLLENFENDE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-BALLENHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-GROß SCHNEEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-ELKERSHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-DEIDERODE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND-STOCKHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37133,FRIEDLAND KLEIN-SCHNEEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,LANDOLFSHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,BERNSHAUSEN ***** ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,EBERGÖTZEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,LANDOLFSHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,WAAKE-BÖSINGHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,WAAKE-MACKENRODE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,WAAKE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,SEULINGEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,LANDOLFSHAUSEN-FALKENHAGEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37136,LANDOLFSHAUSEN-MACKENROD ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37139,ADELEBSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37139,ADELEBSEN-BARTERODE ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37139,ADELEBSEN-ERBSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37139,GÜNTERSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37154,NORTHEIM ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37170,USLAR ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37176,NÖRTEN-HARDENBERG ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37181,HARDEGSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37181,HARDEGSEN-GLADEBECK ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37181,HARDEGSEN-HETTENHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37186,MORINGEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37186,MORINGEN-RODE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37186,NIENHAGEN-WEPER ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37194,BODENFELDE ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37194,WAHLSBURG ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37194,WAHLSBURG-VERNAWAHLSHAUSEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37199,OSTERODE-WULFTEN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
37213,WITZENHAUSEN-ZIEGENHAGEN ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37213,WITZENHAUSEN-DOHRENBACH ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37213,WITZENHAUSEN-UNTERRIEDEN ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37213,WITZENHAUSEN ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
37213,WITZENHAUSEN-BISCHHAUSEN ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
